PROVIDER,ICEE/ARC/NASA
WEBSITE,https://www.astrochemistry.org/ramdb/
VERSION,1.00
LINK,https://www.astrochemistry.org/ramdb/raman/1.00/default/details/Glycine_405_microimaging_homogeneous_293K_none_0_solid_microcrystals_06282022
REFERENCES,"Mattioda, A.L., Gavilan, L., Ricketts, C.L., Najeeb, P.K., Ricca, A., Boersma, C., ""The NASA Raman Spectroscopic Database: Ramdb version 1.00"", 2024, Icarus, 408, 115769 doi:10.1016/j.icarus.2023.115769"
NOTE,"PLEASE CITE THE APPROPRIATE REFERENCES WHEN USING THESE DATA"
TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,22/06/28
TIME,15:25:46
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.5
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -0.9146
LASTX, 5992.0854
NPOINTS,   11987
FIRSTY,  1361.69995
MAXY,  3823.96436
MINY,  1359.70789
XYDATA,
278.0854,1434.8
278.5854,1434.76
279.0854,1434.59
279.5854,1434.3
280.0854,1433.94
280.5854,1433.54
281.0854,1433.12
281.5854,1432.73
282.0854,1432.38
282.5854,1432.12
283.0854,1431.98
283.5854,1431.96
284.0854,1432.05
284.5854,1432.23
285.0854,1432.48
285.5854,1432.77
286.0854,1433.07
286.5854,1433.38
287.0854,1433.66
287.5854,1433.89
288.0854,1434.06
288.5854,1434.15
289.0854,1434.17
289.5854,1434.14
290.0854,1434.08
290.5854,1434
291.0854,1433.9
291.5854,1433.81
292.0854,1433.74
292.5854,1433.7
293.0854,1433.71
293.5854,1433.76
294.0854,1433.86
294.5854,1433.99
295.0854,1434.14
295.5854,1434.31
296.0854,1434.5
296.5854,1434.69
297.0854,1434.88
297.5854,1435.06
298.0854,1435.22
298.5854,1435.37
299.0854,1435.51
299.5854,1435.64
300.0854,1435.77
300.5854,1435.89
301.0854,1436.03
301.5854,1436.17
302.0854,1436.32
302.5854,1436.49
303.0854,1436.67
303.5854,1436.88
304.0854,1437.09
304.5854,1437.31
305.0854,1437.54
305.5854,1437.76
306.0854,1437.97
306.5854,1438.17
307.0854,1438.35
307.5854,1438.52
308.0854,1438.66
308.5854,1438.78
309.0854,1438.88
309.5854,1438.98
310.0854,1439.07
310.5854,1439.16
311.0854,1439.26
311.5854,1439.37
312.0854,1439.5
312.5854,1439.65
313.0854,1439.82
313.5854,1440.01
314.0854,1440.23
314.5854,1440.47
315.0854,1440.73
315.5854,1441.01
316.0854,1441.3
316.5854,1441.61
317.0854,1441.93
317.5854,1442.26
318.0854,1442.61
318.5854,1442.97
319.0854,1443.34
319.5854,1443.73
320.0854,1444.14
320.5854,1444.56
321.0854,1445
321.5854,1445.46
322.0854,1445.94
322.5854,1446.44
323.0854,1446.96
323.5854,1447.51
324.0854,1448.1
324.5854,1448.71
325.0854,1449.36
325.5854,1450.05
326.0854,1450.78
326.5854,1451.56
327.0854,1452.39
327.5854,1453.27
328.0854,1454.2
328.5854,1455.19
329.0854,1456.23
329.5854,1457.34
330.0854,1458.5
330.5854,1459.73
331.0854,1461.02
331.5854,1462.38
332.0854,1463.8
332.5854,1465.29
333.0854,1466.85
333.5854,1468.46
334.0854,1470.14
334.5854,1471.87
335.0854,1473.65
335.5854,1475.49
336.0854,1477.36
336.5854,1479.28
337.0854,1481.24
337.5854,1483.22
338.0854,1485.23
338.5854,1487.25
