PROVIDER,ICEE/ARC/NASA
WEBSITE,https://www.astrochemistry.org/ramdb/
VERSION,1.00
LINK,https://www.astrochemistry.org/ramdb/raman/1.00/default/details/Diamond_405_microimaging_homogeneous_293K_none_0_solid_microcrystals_06282022
REFERENCES,"Mattioda, A.L., Gavilan, L., Ricketts, C.L., Najeeb, P.K., Ricca, A., Boersma, C., ""The NASA Raman Spectroscopic Database: Ramdb version 1.00"", 2024, Icarus, 408, 115769 doi:10.1016/j.icarus.2023.115769"
NOTE,"PLEASE CITE THE APPROPRIATE REFERENCES WHEN USING THESE DATA"
TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,22/06/28
TIME,11:39:45
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.5
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -3.2589
LASTX, 5990.7411
NPOINTS,   11989
FIRSTY,  1360.03333
MAXY, 16094.18652
MINY,  1358.82556
XYDATA,
483.2411,1436.26
483.7411,1436.49
484.2411,1436.69
484.7411,1436.87
485.2411,1437.03
485.7411,1437.16
486.2411,1437.27
486.7411,1437.36
487.2411,1437.44
487.7411,1437.53
488.2411,1437.62
488.7411,1437.72
489.2411,1437.84
489.7411,1437.98
490.2411,1438.16
490.7411,1438.38
491.2411,1438.63
491.7411,1438.92
492.2411,1439.23
492.7411,1439.56
493.2411,1439.9
493.7411,1440.26
494.2411,1440.62
494.7411,1440.97
495.2411,1441.32
495.7411,1441.65
496.2411,1441.97
496.7411,1442.29
497.2411,1442.61
497.7411,1442.92
498.2411,1443.24
498.7411,1443.57
499.2411,1443.9
499.7411,1444.25
500.2411,1444.61
500.7411,1444.99
501.2411,1445.37
501.7411,1445.77
502.2411,1446.16
502.7411,1446.54
503.2411,1446.91
503.7411,1447.27
504.2411,1447.61
504.7411,1447.92
505.2411,1448.2
505.7411,1448.45
506.2411,1448.69
506.7411,1448.91
507.2411,1449.13
507.7411,1449.36
508.2411,1449.61
508.7411,1449.87
509.2411,1450.17
509.7411,1450.5
510.2411,1450.87
510.7411,1451.28
511.2411,1451.71
511.7411,1452.17
512.2411,1452.64
512.7411,1453.12
513.2411,1453.6
513.7411,1454.07
514.2411,1454.53
514.7411,1454.96
515.2411,1455.38
515.7411,1455.77
516.2411,1456.14
516.7411,1456.49
517.2411,1456.84
517.7411,1457.17
518.2411,1457.5
518.7411,1457.82
519.2411,1458.13
519.7411,1458.45
520.2411,1458.77
520.7411,1459.11
521.2411,1459.45
521.7411,1459.81
522.2411,1460.19
522.7411,1460.6
523.2411,1461.03
523.7411,1461.5
524.2411,1462
524.7411,1462.54
525.2411,1463.11
525.7411,1463.71
526.2411,1464.32
526.7411,1464.93
527.2411,1465.54
527.7411,1466.15
528.2411,1466.74
528.7411,1467.3
529.2411,1467.83
529.7411,1468.33
530.2411,1468.81
530.7411,1469.27
531.2411,1469.74
531.7411,1470.21
532.2411,1470.7
532.7411,1471.22
533.2411,1471.77
533.7411,1472.36
534.2411,1473.01
534.7411,1473.71
535.2411,1474.45
535.7411,1475.24
536.2411,1476.06
536.7411,1476.92
537.2411,1477.8
537.7411,1478.71
538.2411,1479.64
538.7411,1480.59
539.2411,1481.55
539.7411,1482.51
540.2411,1483.47
540.7411,1484.43
541.2411,1485.37
541.7411,1486.3
542.2411,1487.2
542.7411,1488.07
543.2411,1488.9
543.7411,1489.69
544.2411,1490.44
544.7411,1491.17
545.2411,1491.88
545.7411,1492.58
546.2411,1493.29
546.7411,1494.01
547.2411,1494.76
547.7411,1495.55
548.2411,1496.38
548.7411,1497.27
549.2411,1498.2
549.7411,1499.19
550.2411,1500.21
550.7411,1501.28
551.2411,1502.38
551.7411,1503.52
552.2411,1504.68
552.7411,1505.86
553.2411,1507.06
553.7411,1508.28
554.2411,1509.51
554.7411,1510.75
555.2411,1511.99
555.7411,1513.24
556.2411,1514.47
556.7411,1515.71
557.2411,1516.93
557.7411,1518.13
558.2411,1519.32
558.7411,1520.49
559.2411,1521.66
559.7411,1522.83
560.2411,1524.01
560.7411,1525.21
561.2411,1526.43
561.7411,1527.68
562.2411,1528.98
562.7411,1530.32
563.2411,1531.71
563.7411,1533.15
564.2411,1534.65
564.7411,1536.18
565.2411,1537.76
565.7411,1539.38
566.2411,1541.03
566.7411,1542.73
567.2411,1544.46
567.7411,1546.21
568.2411,1548.01
568.7411,1549.83
569.2411,1551.69
569.7411,1553.59
570.2411,1555.54
570.7411,1557.52
571.2411,1559.54
571.7411,1561.62
572.2411,1563.74
572.7411,1565.91
573.2411,1568.13
573.7411,1570.42
574.2411,1572.76
574.7411,1575.17
575.2411,1577.65
